timestamp,Carrier,AvgTicketPrice,Cancelled,DestWeather,DistanceKilometers,FlightTimeHour,Origin,Dest,timestamp
"Nov 26, 2020 @ 22:52:47.000","Kibana Airlines","$830.35",false,"Damaging Wind","1,295.428","1.4393644488424053","Dublin Airport","Oslo Gardermoen Airport","Nov 26, 2020 @ 22:52:47.000"
"Nov 26, 2020 @ 22:52:13.000","Kibana Airlines","$636.9",false,Hail,"8,987.106","8.321394410470615","Incheon International Airport","Leonardo da Vinci___Fiumicino Airport","Nov 26, 2020 @ 22:52:13.000"
"Nov 26, 2020 @ 22:40:00.000","Logstash Airways","$330.4",false,Hail,"8,919.414","10.618350287674335","Bari Karol Wojty__a Airport","Shanghai Pudong International Airport","Nov 26, 2020 @ 22:40:00.000"
"Nov 26, 2020 @ 22:26:02.000","ES-Air","$469.06",false,"Thunder & Lightning","13,492.103","14.991225126552282","Rajiv Gandhi International Airport","Salt Lake City International Airport","Nov 26, 2020 @ 22:26:02.000"
"Nov 26, 2020 @ 22:23:01.000","Kibana Airlines","$817.58",false,Sunny,"7,001.868","10.608890629979292","Beijing Capital International Airport","Oslo Gardermoen Airport","Nov 26, 2020 @ 22:23:01.000"
"Nov 26, 2020 @ 22:20:26.000","ES-Air","$757.56",false,Clear,"7,745.595","9.470946892350712","Ukrainka Air Base","Verona Villafranca Airport","Nov 26, 2020 @ 22:20:26.000"
"Nov 26, 2020 @ 22:16:06.000",JetBeats,"$899.2",false,"Damaging Wind","7,240.283","10.533569092072803","Ukrainka Air Base","Vienna International Airport","Nov 26, 2020 @ 22:16:06.000"
"Nov 26, 2020 @ 22:14:41.000","Logstash Airways","$384.37",false,Sunny,"8,595.161","7.539614976435228","Beijing Capital International Airport","Edmonton International Airport","Nov 26, 2020 @ 22:14:41.000"
"Nov 26, 2020 @ 22:14:09.000",JetBeats,"$642.41",false,Cloudy,"8,969.201","8.304815576758182","San Diego International Airport","Stockholm-Arlanda Airport","Nov 26, 2020 @ 22:14:09.000"
"Nov 26, 2020 @ 22:12:45.000","ES-Air","$153.67",false,Rain,0,0,"Zurich Airport","Zurich Airport","Nov 26, 2020 @ 22:12:45.000"
"Nov 26, 2020 @ 22:08:41.000",JetBeats,"$441.97",false,Rain,"7,753.051","6.460875693959008","Edmonton International Airport","Malpensa International Airport","Nov 26, 2020 @ 22:08:41.000"
"Nov 26, 2020 @ 22:08:41.000",JetBeats,"$643.91",false,Clear,"14,778.089","17.592963660366934","Cape Town International Airport","Narita International Airport","Nov 26, 2020 @ 22:08:41.000"
"Nov 26, 2020 @ 22:06:49.000","Kibana Airlines","$365.54",false,Sunny,"1,008.611","0.8847460984737624","Manchester Airport","Zurich Airport","Nov 26, 2020 @ 22:06:49.000"
"Nov 26, 2020 @ 22:04:51.000","ES-Air","$250.54",true,"Thunder & Lightning","7,638.148","8.486831188871825","Barcelona International Airport","Rajiv Gandhi International Airport","Nov 26, 2020 @ 22:04:51.000"
"Nov 26, 2020 @ 22:02:12.000","Logstash Airways","$629.08",false,Cloudy,"16,704.854","17.400890051463232","OR Tambo International Airport","Reno Tahoe International Airport","Nov 26, 2020 @ 22:02:12.000"
"Nov 26, 2020 @ 21:45:57.000","Kibana Airlines","$999.3",false,Clear,"9,459.712","14.582897451787431","Genoa Cristoforo Colombo Airport","McCarran International Airport","Nov 26, 2020 @ 21:45:57.000"
"Nov 26, 2020 @ 21:45:32.000",JetBeats,"$977.78",false,Sunny,"10,411.873","14.818747986653525","Los Angeles International Airport","Naples International Airport","Nov 26, 2020 @ 21:45:32.000"
"Nov 26, 2020 @ 21:38:07.000","Kibana Airlines","$337.49",false,"Heavy Fog","8,143.672","9.694847824980448","Melbourne International Airport","Narita International Airport","Nov 26, 2020 @ 21:38:07.000"
"Nov 26, 2020 @ 21:38:07.000","Kibana Airlines","$514.06",false,Clear,"6,694.679","8.469856481562205","Ukrainka Air Base","Warsaw Chopin Airport","Nov 26, 2020 @ 21:38:07.000"
"Nov 26, 2020 @ 21:21:27.000","Logstash Airways","$386.2",false,Clear,"7,373.791","11.172410208303711","Kempegowda International Airport","Zurich Airport","Nov 26, 2020 @ 21:21:27.000"
"Nov 26, 2020 @ 21:19:30.000","Logstash Airways","$744.2",false,Hail,"1,981.136","1.6509466820570142","Washington Dulles International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 21:19:30.000"
"Nov 26, 2020 @ 21:19:15.000","Kibana Airlines","$415.53",false,Rain,"9,107.773","13.799655368568754","Naples International Airport","Shanghai Pudong International Airport","Nov 26, 2020 @ 21:19:15.000"
"Nov 26, 2020 @ 21:08:15.000",JetBeats,"$512.81",false,Sunny,"6,899.993","8.214276800842852","Rochester International Airport","Stockholm-Arlanda Airport","Nov 26, 2020 @ 21:08:15.000"
"Nov 26, 2020 @ 21:08:02.000","Kibana Airlines","$524.74",false,Clear,"17,493.933","18.222847266316183","Comodoro Arturo Merino Benitez International Airport","Ukrainka Air Base","Nov 26, 2020 @ 21:08:02.000"
"Nov 26, 2020 @ 21:06:47.000","Kibana Airlines","$823.75",false,Clear,"11,394.204","9.043018770972356","Bari Karol Wojty__a Airport","Ministro Pistarini International Airport","Nov 26, 2020 @ 21:06:47.000"
"Nov 26, 2020 @ 21:06:15.000","Logstash Airways","$700.58",false,"Thunder & Lightning","10,236.719","11.1243799256591","Shanghai Pudong International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 21:06:15.000"
"Nov 26, 2020 @ 21:00:28.000","ES-Air","$561.3",true,"Heavy Fog","16,926.239","21.900284995506084","Comodoro Arturo Merino Benitez International Airport","Indira Gandhi International Airport","Nov 26, 2020 @ 21:00:28.000"
"Nov 26, 2020 @ 21:00:04.000",JetBeats,"$384.81",false,Sunny,"11,241.416","15.613078090820634","Il Caravaggio International Airport","Ministro Pistarini International Airport","Nov 26, 2020 @ 21:00:04.000"
"Nov 26, 2020 @ 20:59:32.000","Logstash Airways","$884.92",false,"Thunder & Lightning","940.411","0.8707508441738646","Helsinki Vantaa Airport","Warsaw Chopin Airport","Nov 26, 2020 @ 20:59:32.000"
"Nov 26, 2020 @ 20:41:45.000",JetBeats,"$827.08",false,Hail,"10,070.389","16.91075458512641","Leonardo da Vinci___Fiumicino Airport","Mariscal Sucre International Airport","Nov 26, 2020 @ 20:41:45.000"
"Nov 26, 2020 @ 20:40:51.000","Kibana Airlines","$608.49",false,Rain,"10,316.156","19.380539191537892","Winnipeg / James Armstrong Richardson International Airport","Xi'an Xianyang International Airport","Nov 26, 2020 @ 20:40:51.000"
"Nov 26, 2020 @ 20:37:25.000","Kibana Airlines","$316.95",false,Rain,"7,286.13","7.143264782217565","Warsaw Chopin Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 20:37:25.000"
"Nov 26, 2020 @ 20:36:47.000","Logstash Airways","$385.69",true,Sunny,"7,088.598","8.438807526094136","Winnipeg / James Armstrong Richardson International Airport","Zurich Airport","Nov 26, 2020 @ 20:36:47.000"
"Nov 26, 2020 @ 20:22:29.000","Kibana Airlines","$373.9",true,Cloudy,"9,460.587","11.262603710551003","Edmonton International Airport","Xi'an Xianyang International Airport","Nov 26, 2020 @ 20:22:29.000"
"Nov 26, 2020 @ 20:19:53.000","ES-Air","$591.28",false,Hail,"11,209.764","10.989965002941238","Ministro Pistarini International Airport","Naples International Airport","Nov 26, 2020 @ 20:19:53.000"
"Nov 26, 2020 @ 20:08:26.000",JetBeats,"$404.44",false,Hail,"7,005.23","5.83769153394247","Adolfo Suarez Madrid— Barajas Airport","Nashville International Airport","Nov 26, 2020 @ 20:08:26.000"
"Nov 26, 2020 @ 20:02:12.000","ES-Air","$398.42",false,Clear,"7,997.866","6.347512834837748","Ukrainka Air Base","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 20:02:12.000"
"Nov 26, 2020 @ 19:49:21.000","ES-Air","$743.06",false,Rain,"12,580.028","15.14817441051075","Charlotte Douglas International Airport","Indira Gandhi International Airport","Nov 26, 2020 @ 19:49:21.000"
"Nov 26, 2020 @ 19:48:18.000","Kibana Airlines","$767.16",false,Clear,"2,793.307","2.909694762335366","Cagliari Elmas Airport","Sheremetyevo International Airport","Nov 26, 2020 @ 19:48:18.000"
"Nov 26, 2020 @ 19:47:24.000","Kibana Airlines","$449.39",false,"Heavy Fog","6,344.604","5.0353998117662","Rajiv Gandhi International Airport","Tokyo Haneda International Airport","Nov 26, 2020 @ 19:47:24.000"
"Nov 26, 2020 @ 19:45:30.000",JetBeats,"$541.6",false,Clear,"1,296.558","1.6622541044866186","Bari Karol Wojty__a Airport","Berlin-Tegel Airport","Nov 26, 2020 @ 19:45:30.000"
"Nov 26, 2020 @ 19:43:25.000",JetBeats,"$746.79",true,"Heavy Fog","15,154.85","17.83872191332886","Incheon International Airport","Mariscal Sucre International Airport","Nov 26, 2020 @ 19:43:25.000"
"Nov 26, 2020 @ 19:40:09.000","Kibana Airlines","$231",false,Sunny,"195.492","5.953637779957219","Bologna Guglielmo Marconi Airport","Genoa Cristoforo Colombo Airport","Nov 26, 2020 @ 19:40:09.000"
"Nov 26, 2020 @ 19:40:04.000","Kibana Airlines","$955.18",false,Clear,"9,473.271","11.277703649903978","Charles de Gaulle International Airport","Guangzhou Baiyun International Airport","Nov 26, 2020 @ 19:40:04.000"
"Nov 26, 2020 @ 18:35:51.000","ES-Air","$683.98",false,Rain,"10,150.968","8.904358083090035","Adelaide International Airport","Cape Town International Airport","Nov 26, 2020 @ 18:35:51.000"
"Nov 26, 2020 @ 18:30:57.000","ES-Air","$654.69",false,Cloudy,"7,964.383","10.210747149535944","Xi'an Xianyang International Airport","Zurich Airport","Nov 26, 2020 @ 18:30:57.000"
"Nov 26, 2020 @ 18:29:45.000","Kibana Airlines","$991.79",false,Sunny,"16,313.735","14.310294123878744","Buffalo Niagara International Airport","Melbourne International Airport","Nov 26, 2020 @ 18:29:45.000"
"Nov 26, 2020 @ 18:17:22.000",JetBeats,"$604.22",true,Rain,"7,436.236","5.9017742839285425","Vienna International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 18:17:22.000"
"Nov 26, 2020 @ 18:13:42.000","Kibana Airlines","$684.4",false,Cloudy,"6,573.494","6.0865681007357315","Comodoro Arturo Merino Benitez International Airport","Licenciado Benito Juarez International Airport","Nov 26, 2020 @ 18:13:42.000"
"Nov 26, 2020 @ 18:04:22.000","ES-Air","$409.51",true,"Thunder & Lightning","6,449.05","6.717760854126738","Oslo Gardermoen Airport","Ukrainka Air Base","Nov 26, 2020 @ 18:04:22.000"
"Nov 26, 2020 @ 18:02:32.000",JetBeats,"$112.77",true,Cloudy,"972.979","1.0810872442084933","Nashville International Airport","Wichita Mid Continent Airport","Nov 26, 2020 @ 18:02:32.000"
"Nov 26, 2020 @ 17:51:39.000","Logstash Airways","$706.78",false,Clear,"11,199.477","9.832897658996048","Milano Linate Airport","Ministro Pistarini International Airport","Nov 26, 2020 @ 17:51:39.000"
"Nov 26, 2020 @ 17:44:52.000",JetBeats,"$370.59",false,Hail,"15,343.039","19.670562607733693","Ministro Pistarini International Airport","Rajiv Gandhi International Airport","Nov 26, 2020 @ 17:44:52.000"
"Nov 26, 2020 @ 17:36:36.000","Kibana Airlines","$191.39",false,Sunny,"275.831","5.883097992015354","Pisa International Airport","Turin Airport","Nov 26, 2020 @ 17:36:36.000"
"Nov 26, 2020 @ 17:30:11.000","Kibana Airlines","$322.63",false,"Heavy Fog","8,075.862","7.917511284090143","Adolfo Suarez Madrid— Barajas Airport","OR Tambo International Airport","Nov 26, 2020 @ 17:30:11.000"
"Nov 26, 2020 @ 17:24:05.000","Logstash Airways","$351.97",false,Hail,"6,386.262","7.602693235608714","General Edward Lawrence Logan International Airport","Venice Marco Polo Airport","Nov 26, 2020 @ 17:24:05.000"
"Nov 26, 2020 @ 17:20:05.000","Kibana Airlines","$480.34",false,"Damaging Wind","8,113.861","7.512834366751348","OR Tambo International Airport","Treviso-Sant'Angelo Airport","Nov 26, 2020 @ 17:20:05.000"
"Nov 26, 2020 @ 17:16:04.000","Kibana Airlines","$957.21",true,"Thunder & Lightning","6,200.913","6.459284630506655","Chhatrapati Shivaji International Airport","Leonardo da Vinci - Fiumicino Airport","Nov 26, 2020 @ 17:16:04.000"
"Nov 26, 2020 @ 17:15:21.000","ES-Air","$869.33",false,"Damaging Wind","6,408.362","11.459639673409551","Bari Karol Wojty__a Airport","Rajiv Gandhi International Airport","Nov 26, 2020 @ 17:15:21.000"
"Nov 26, 2020 @ 17:05:39.000",JetBeats,"$805.19",false,"Thunder & Lightning","1,781.224","1.812477515217292","Syracuse Hancock International Airport","Winnipeg / James Armstrong Richardson International Airport","Nov 26, 2020 @ 17:05:39.000"
"Nov 26, 2020 @ 17:01:13.000","Kibana Airlines","$350.09",true,"Damaging Wind","11,134.742","11.598689253036792","Leonardo da Vinci___Fiumicino Airport","Ministro Pistarini International Airport","Nov 26, 2020 @ 17:01:13.000"
"Nov 26, 2020 @ 17:00:15.000",JetBeats,"$587.35",false,Sunny,"7,088.598","7.87622035768786","Winnipeg / James Armstrong Richardson International Airport","Zurich Airport","Nov 26, 2020 @ 17:00:15.000"
"Nov 26, 2020 @ 16:57:44.000","ES-Air","$556.59",false,Rain,"265.885","0.27696390122231807","Dublin Airport","Manchester Airport","Nov 26, 2020 @ 16:57:44.000"
"Nov 26, 2020 @ 16:52:44.000","Logstash Airways","$923.13",false,"Thunder & Lightning","14,125.032","17.8155148029482","Denver International Airport","Kempegowda International Airport","Nov 26, 2020 @ 16:52:44.000"
"Nov 26, 2020 @ 16:51:31.000",JetBeats,"$452.91",false,"Heavy Fog","1,878.339","1.5652821693205927","El Dorado International Airport","Jorge Chavez International Airport","Nov 26, 2020 @ 16:51:31.000"
"Nov 26, 2020 @ 16:38:00.000","ES-Air","$769.83",false,Cloudy,"7,797.095","9.996276147850084","Shanghai Pudong International Airport","Stockholm-Arlanda Airport","Nov 26, 2020 @ 16:38:00.000"
"Nov 26, 2020 @ 16:20:28.000","Kibana Airlines","$512.48",false,Sunny,"9,762.677","13.559273930087775","Kansai International Airport","Leonardo da Vinci - Fiumicino Airport","Nov 26, 2020 @ 16:20:28.000"
"Nov 26, 2020 @ 16:18:34.000","ES-Air","$521.39",false,Clear,"8,938.246","12.414230752900208","Cologne Bonn Airport","Jeju International Airport","Nov 26, 2020 @ 16:18:34.000"
"Nov 26, 2020 @ 16:14:32.000",JetBeats,"$623.84",true,Sunny,"13,438.374","15.998064803658998","Rajiv Gandhi International Airport","Richmond International Airport","Nov 26, 2020 @ 16:14:32.000"
"Nov 26, 2020 @ 16:14:08.000","Kibana Airlines","$325.56",false,Cloudy,"9,153.885","8.974396789082382","Leonardo da Vinci___Fiumicino Airport","Seattle Tacoma International Airport","Nov 26, 2020 @ 16:14:08.000"
"Nov 26, 2020 @ 16:13:55.000",JetBeats,"$716.75",false,Clear,"7,927.48","9.437476018537714","Verona Villafranca Airport","Xi'an Xianyang International Airport","Nov 26, 2020 @ 16:13:55.000"
"Nov 26, 2020 @ 16:13:37.000","Logstash Airways","$507.84",false,Rain,"5,497.365","9.544482624830293","Abu Dhabi International Airport","London Gatwick Airport","Nov 26, 2020 @ 16:13:37.000"
"Nov 26, 2020 @ 16:02:33.000","Kibana Airlines","$253.3",false,Clear,"8,278.547","10.070275030579902","Ciampino___G. B. Pastine International Airport","Edmonton International Airport","Nov 26, 2020 @ 16:02:33.000"
"Nov 26, 2020 @ 15:59:05.000",JetBeats,"$196.43",false,"Heavy Fog",0,0,"Zurich Airport","Zurich Airport","Nov 26, 2020 @ 15:59:05.000"
"Nov 26, 2020 @ 15:56:31.000",JetBeats,"$490.23",true,"Thunder & Lightning","14,819.287","18.09940620961286","Nashville International Airport","Sydney Kingsford Smith International Airport","Nov 26, 2020 @ 15:56:31.000"
"Nov 26, 2020 @ 15:54:04.000","Logstash Airways","$227.95",false,Rain,0,0,"Jorge Chavez International Airport","Jorge Chavez International Airport","Nov 26, 2020 @ 15:54:04.000"
"Nov 26, 2020 @ 15:54:04.000","ES-Air","$844.98",false,Rain,"7,085.403","5.6233357889935585","Catania-Fontanarossa Airport","Montreal / Pierre Elliott Trudeau International Airport","Nov 26, 2020 @ 15:54:04.000"
"Nov 26, 2020 @ 15:47:38.000","ES-Air","$178.89",false,"Damaging Wind",0,0,"Zurich Airport","Zurich Airport","Nov 26, 2020 @ 15:47:38.000"
"Nov 26, 2020 @ 15:39:12.000","Kibana Airlines","$869.86",false,"Thunder & Lightning","10,586.083","14.801928536688887","Albuquerque International Sunport Airport","Beijing Capital International Airport","Nov 26, 2020 @ 15:39:12.000"
"Nov 26, 2020 @ 15:36:54.000","Logstash Airways","$818.38",false,Cloudy,"7,367.343","6.139452708854191","Luis Munoz Marin International Airport","Zurich Airport","Nov 26, 2020 @ 15:36:54.000"
"Nov 26, 2020 @ 15:36:54.000",JetBeats,"$855.47",false,Rain,"7,148.356","12.442617909303397","Oslo Gardermoen Airport","Xi'an Xianyang International Airport","Nov 26, 2020 @ 15:36:54.000"
"Nov 26, 2020 @ 15:31:31.000",JetBeats,"$190.18",true,Sunny,0,0,"Zurich Airport","Zurich Airport","Nov 26, 2020 @ 15:31:31.000"
"Nov 26, 2020 @ 15:25:26.000","Logstash Airways","$696.6",false,"Thunder & Lightning","4,783.771","10.748138027236621","Dublin Airport","Montreal / Pierre Elliott Trudeau International Airport","Nov 26, 2020 @ 15:25:26.000"
"Nov 26, 2020 @ 15:17:36.000","Logstash Airways","$934.83",false,Cloudy,"9,049.668","8.379322640452383","Albuquerque International Sunport Airport","Ukrainka Air Base","Nov 26, 2020 @ 15:17:36.000"
"Nov 26, 2020 @ 15:17:36.000",JetBeats,"$793.14",false,Rain,"7,971.893","8.857658938790305","Bari Karol Wojty__a Airport","King Shaka International Airport","Nov 26, 2020 @ 15:17:36.000"
"Nov 26, 2020 @ 15:00:03.000","ES-Air","$427.98",false,Hail,"4,331.106","4.511568301214494","El Dorado International Airport","Portland International Jetport Airport","Nov 26, 2020 @ 15:00:03.000"
"Nov 26, 2020 @ 14:59:00.000","ES-Air","$740.72",false,Cloudy,"12,156.396","16.16803530225945","Richmond International Airport","Shanghai Hongqiao International Airport","Nov 26, 2020 @ 14:59:00.000"
"Nov 26, 2020 @ 14:53:23.000","Logstash Airways","$752.53",false,Cloudy,"7,433.123","12.742836345716523","Luis Munoz Marin International Airport","Milano Linate Airport","Nov 26, 2020 @ 14:53:23.000"
"Nov 26, 2020 @ 14:46:22.000","Logstash Airways","$180.39",false,Clear,"1,341.483","6.492113818981277","Los Angeles International Airport","Portland International Airport","Nov 26, 2020 @ 14:46:22.000"
"Nov 26, 2020 @ 14:29:16.000",JetBeats,"$557.72",false,Sunny,"6,474.623","5.138589921521657","Olenya Air Base","Rajiv Gandhi International Airport","Nov 26, 2020 @ 14:29:16.000"
"Nov 26, 2020 @ 14:26:16.000","ES-Air","$779.72",false,Hail,"11,048.526","17.595175184367015","General Edward Lawrence Logan International Airport","Itami Airport","Nov 26, 2020 @ 14:26:16.000"
"Nov 26, 2020 @ 14:25:36.000","Logstash Airways","$642.67",false,Rain,"5,944.592","11.2542515925908","Indira Gandhi International Airport","Leonardo da Vinci___Fiumicino Airport","Nov 26, 2020 @ 14:25:36.000"
"Nov 26, 2020 @ 14:22:20.000","Kibana Airlines","$461.97",false,Cloudy,"15,594.828","19.993368740411245","Sydney Kingsford Smith International Airport","Warsaw Chopin Airport","Nov 26, 2020 @ 14:22:20.000"
"Nov 26, 2020 @ 14:17:12.000","Logstash Airways","$122.37",false,Rain,"2,998.53","2.7764169228858093","Richmond International Airport","Salt Lake City International Airport","Nov 26, 2020 @ 14:17:12.000"
"Nov 26, 2020 @ 14:16:56.000",JetBeats,"$347.14",false,Clear,"7,964.383","9.886985647198365","Xi'an Xianyang International Airport","Zurich Airport","Nov 26, 2020 @ 14:16:56.000"
